---SIMILARITIES VIDEO URL <-> IP BETWEEN DIFFERENT VANTAGE POINTS---
https://youtu.be/05HuTGeF5AA
                              ID                           Url                                                IP      VantagePoint
1155  2020-10-30 06:11:59.940279  https://youtu.be/FYoi2Qfg4WE  [173.194.187.104]                ip-172-31-43-135
1204  2020-10-27 12:16:30.561138  https://youtu.be/FYoi2Qfg4WE  [173.194.14.136]                 ip-172-31-13-30
1253  2020-10-27 18:15:46.962474  https://youtu.be/FYoi2Qfg4WE  [173.194.14.136]                 ip-172-31-13-30
1302  2020-10-28 00:13:32.236725  https://youtu.be/FYoi2Qfg4WE  [74.125.158.41]                  ip-172-31-13-30
1351  2020-10-28 06:12:33.518339  https://youtu.be/FYoi2Qfg4WE  [173.194.14.136]                 ip-172-31-13-30
1400  2020-10-29 12:12:18.326862  https://youtu.be/FYoi2Qfg4WE  [173.194.14.136]                 ip-172-31-13-30
1449  2020-10-29 18:12:06.594682  https://youtu.be/FYoi2Qfg4WE  [173.194.14.136]                 ip-172-31-13-30
1498  2020-10-30 00:12:58.298545  https://youtu.be/FYoi2Qfg4WE  [173.194.14.136]                 ip-172-31-13-30
1547  2020-10-30 06:12:37.310525  https://youtu.be/FYoi2Qfg4WE  [173.194.14.136]                 ip-172-31-13-30
1595  2020-10-27 12:16:09.725821  https://youtu.be/FYoi2Qfg4WE  [74.125.106.201, 74.125.12.136]  ip-172-31-4-22
1690  2020-10-28 00:13:16.393378  https://youtu.be/FYoi2Qfg4WE  [173.194.51.185]                 ip-172-31-4-22
1738  2020-10-28 06:12:52.635014  https://youtu.be/FYoi2Qfg4WE  [173.194.51.185]                 ip-172-31-4-22
1786  2020-10-29 12:12:50.304289  https://youtu.be/FYoi2Qfg4WE  [173.194.51.185]                 ip-172-31-4-22
1834  2020-10-29 18:13:02.003184  https://youtu.be/FYoi2Qfg4WE  [173.194.51.185]                 ip-172-31-4-22
1882  2020-10-30 00:12:44.625095  https://youtu.be/FYoi2Qfg4WE  [74.125.106.201]                 ip-172-31-4-22
1930  2020-10-30 06:12:24.649839  https://youtu.be/FYoi2Qfg4WE  [173.194.51.185]                 ip-172-31-4-22



https://youtu.be/Fd0FTNKc1Ig
                              ID                           Url                                IP      VantagePoint
26    2020-10-27 12:13:13.320046  https://youtu.be/Fd0FTNKc1Ig  [74.125.170.236, 74.125.170.28]   ip-172-31-14-163
75    2020-10-27 18:11:37.109915  https://youtu.be/Fd0FTNKc1Ig  [74.125.170.236]                  ip-172-31-14-163
124   2020-10-28 00:12:03.170080  https://youtu.be/Fd0FTNKc1Ig  [74.125.170.236]                  ip-172-31-14-163
173   2020-10-28 06:11:19.293963  https://youtu.be/Fd0FTNKc1Ig  [173.194.167.8]                   ip-172-31-14-163
222   2020-10-29 12:11:46.192661  https://youtu.be/Fd0FTNKc1Ig  [74.125.170.236]                  ip-172-31-14-163
271   2020-10-29 18:11:11.894975  https://youtu.be/Fd0FTNKc1Ig  [74.125.170.236]                  ip-172-31-14-163
320   2020-10-30 00:10:48.436903  https://youtu.be/Fd0FTNKc1Ig  [173.194.167.8]                   ip-172-31-14-163
369   2020-10-30 06:11:13.051625  https://youtu.be/Fd0FTNKc1Ig  [173.194.167.8]                   ip-172-31-14-163
418   2020-10-27 12:12:54.840912  https://youtu.be/Fd0FTNKc1Ig  [172.217.135.40, 74.125.159.60]   ip-172-31-85-175
467   2020-10-27 18:11:30.523517  https://youtu.be/Fd0FTNKc1Ig  [172.217.135.40]                  ip-172-31-85-175
516   2020-10-28 00:11:33.016038  https://youtu.be/Fd0FTNKc1Ig  [172.217.135.40]                  ip-172-31-85-175
565   2020-10-28 06:10:46.013708  https://youtu.be/Fd0FTNKc1Ig  [172.217.135.40, 74.125.159.60]   ip-172-31-85-175
614   2020-10-29 12:11:07.100296  https://youtu.be/Fd0FTNKc1Ig  [172.217.135.40]                  ip-172-31-85-175
663   2020-10-29 18:11:03.153666  https://youtu.be/Fd0FTNKc1Ig  [172.217.135.40]                  ip-172-31-85-175
712   2020-10-30 00:10:33.683589  https://youtu.be/Fd0FTNKc1Ig  [172.217.135.40]                  ip-172-31-85-175
761   2020-10-30 06:10:53.965769  https://youtu.be/Fd0FTNKc1Ig  [74.125.155.220, 74.125.159.60]   ip-172-31-85-175
811   2020-10-27 12:13:33.252533  https://youtu.be/Fd0FTNKc1Ig  [173.194.163.76, 173.194.187.72]  ip-172-31-43-135
860   2020-10-27 18:12:22.362491  https://youtu.be/Fd0FTNKc1Ig  [173.194.163.76]                  ip-172-31-43-135
909   2020-10-28 00:11:38.873030  https://youtu.be/Fd0FTNKc1Ig  [173.194.163.76]                  ip-172-31-43-135
958   2020-10-28 06:11:47.112252  https://youtu.be/Fd0FTNKc1Ig  [173.194.163.76]                  ip-172-31-43-135
1007  2020-10-29 12:12:09.456973  https://youtu.be/Fd0FTNKc1Ig  [173.194.163.76]                  ip-172-31-43-135
1056  2020-10-29 18:12:14.882257  https://youtu.be/Fd0FTNKc1Ig  [173.194.187.72]                  ip-172-31-43-135
1105  2020-10-30 00:11:29.087225  https://youtu.be/Fd0FTNKc1Ig  [173.194.187.72]                  ip-172-31-43-135
1154  2020-10-30 06:11:38.199215  https://youtu.be/Fd0FTNKc1Ig  [173.194.187.72]                  ip-172-31-43-135
1203  2020-10-27 12:15:53.115190  https://youtu.be/Fd0FTNKc1Ig  [173.194.154.12, 74.125.10.28]    ip-172-31-13-30
1252  2020-10-27 18:15:22.753557  https://youtu.be/Fd0FTNKc1Ig  [173.194.154.12]                  ip-172-31-13-30
1301  2020-10-28 00:12:54.830030  https://youtu.be/Fd0FTNKc1Ig  [173.194.14.8, 74.125.10.28]      ip-172-31-13-30
1350  2020-10-28 06:12:11.360123  https://youtu.be/Fd0FTNKc1Ig  [173.194.154.12]                  ip-172-31-13-30
1399  2020-10-29 12:11:55.705872  https://youtu.be/Fd0FTNKc1Ig  [173.194.14.8]                    ip-172-31-13-30
1448  2020-10-29 18:11:44.535946  https://youtu.be/Fd0FTNKc1Ig  [173.194.154.12]                  ip-172-31-13-30
1497  2020-10-30 00:12:36.317108  https://youtu.be/Fd0FTNKc1Ig  [173.194.154.12]                  ip-172-31-13-30
1546  2020-10-30 06:12:15.198526  https://youtu.be/Fd0FTNKc1Ig  [173.194.14.8]                    ip-172-31-13-30
1594  2020-10-27 12:15:33.153573  https://youtu.be/Fd0FTNKc1Ig  [74.125.102.232, 74.125.10.28]    ip-172-31-4-22
1643  2020-10-27 18:13:41.281980  https://youtu.be/Fd0FTNKc1Ig  [74.125.102.232]                  ip-172-31-4-22
1689  2020-10-28 00:12:54.484394  https://youtu.be/Fd0FTNKc1Ig  [74.125.102.232]                  ip-172-31-4-22
1737  2020-10-28 06:12:14.910686  https://youtu.be/Fd0FTNKc1Ig  [173.194.49.204, 74.125.10.28]    ip-172-31-4-22
1785  2020-10-29 12:12:27.788293  https://youtu.be/Fd0FTNKc1Ig  [74.125.102.232]                  ip-172-31-4-22
1833  2020-10-29 18:12:39.600055  https://youtu.be/Fd0FTNKc1Ig  [173.194.49.204]                  ip-172-31-4-22
1881  2020-10-30 00:12:22.661935  https://youtu.be/Fd0FTNKc1Ig  [173.194.49.204]                  ip-172-31-4-22
1929  2020-10-30 06:12:02.560023  https://youtu.be/Fd0FTNKc1Ig  [74.125.102.232]                  ip-172-31-4-22



https://youtu.be/FwQM8UmR5z0
                              ID                           Url                                               IP      VantagePoint
11    2020-10-27 12:05:01.251368  https://youtu.be/FwQM8UmR5z0  [74.125.103.39, 74.125.103.40, 74.125.103.120]   ip-172-31-14-163
59    2020-10-27 18:04:42.140924  https://youtu.be/FwQM8UmR5z0  [74.125.103.39, 74.125.103.120]                  ip-172-31-14-163
108   2020-10-28 00:05:13.510171  https://youtu.be/FwQM8UmR5z0  [74.125.103.39]                                  ip-172-31-14-163
157   2020-10-28 06:04:30.200562  https://youtu.be/FwQM8UmR5z0  [74.125.103.39]                                  ip-172-31-14-163
206   2020-10-29 12:04:34.400839  https://youtu.be/FwQM8UmR5z0  [173.194.166.199, 74.125.103.120]                ip-172-31-14-163
255   2020-10-29 18:04:23.167450  https://youtu.be/FwQM8UmR5z0  [173.194.166.199]                                ip-172-31-14-163
304   2020-10-30 00:04:25.255597  https://youtu.be/FwQM8UmR5z0  [74.125.103.39]                                  ip-172-31-14-163
353   2020-10-30 06:04:42.184956  https://youtu.be/FwQM8UmR5z0  [74.125.103.39]                                  ip-172-31-14-163
402   2020-10-27 12:05:01.523995  https://youtu.be/FwQM8UmR5z0  [173.194.7.56]                                   ip-172-31-85-175
451   2020-10-27 18:04:32.202072  https://youtu.be/FwQM8UmR5z0  [74.125.155.200]                                 ip-172-31-85-175
500   2020-10-28 00:04:34.777071  https://youtu.be/FwQM8UmR5z0  [173.194.7.56]                                   ip-172-31-85-175
549   2020-10-28 06:04:22.064850  https://youtu.be/FwQM8UmR5z0  [173.194.7.56]                                   ip-172-31-85-175
598   2020-10-29 12:04:27.357407  https://youtu.be/FwQM8UmR5z0  [74.125.155.200]                                 ip-172-31-85-175
647   2020-10-29 18:04:40.069974  https://youtu.be/FwQM8UmR5z0  [74.125.155.200]                                 ip-172-31-85-175
696   2020-10-30 00:04:20.069906  https://youtu.be/FwQM8UmR5z0  [173.194.7.56]                                   ip-172-31-85-175
745   2020-10-30 06:04:23.083596  https://youtu.be/FwQM8UmR5z0  [173.194.7.56]                                   ip-172-31-85-175
794   2020-10-27 12:05:18.826939  https://youtu.be/FwQM8UmR5z0  [173.194.164.120, 173.194.188.39]                ip-172-31-43-135
843   2020-10-27 18:05:05.133602  https://youtu.be/FwQM8UmR5z0  [173.194.164.120]                                ip-172-31-43-135
892   2020-10-28 00:04:40.873987  https://youtu.be/FwQM8UmR5z0  [173.194.164.120]                                ip-172-31-43-135
941   2020-10-28 06:04:57.991326  https://youtu.be/FwQM8UmR5z0  [173.194.188.39]                                 ip-172-31-43-135
990   2020-10-29 12:04:36.685701  https://youtu.be/FwQM8UmR5z0  [173.194.164.120]                                ip-172-31-43-135
1039  2020-10-29 18:04:50.659956  https://youtu.be/FwQM8UmR5z0  [173.194.188.39]                                 ip-172-31-43-135
1088  2020-10-30 00:04:42.412265  https://youtu.be/FwQM8UmR5z0  [173.194.164.120]                                ip-172-31-43-135
1137  2020-10-30 06:04:30.795075  https://youtu.be/FwQM8UmR5z0  [173.194.164.120]                                ip-172-31-43-135
1186  2020-10-27 12:05:30.542395  https://youtu.be/FwQM8UmR5z0  [74.125.169.135, 74.125.169.136, 74.125.12.199]  ip-172-31-13-30
1235  2020-10-27 18:05:21.521066  https://youtu.be/FwQM8UmR5z0  [74.125.169.71, 74.125.12.199]                   ip-172-31-13-30
1284  2020-10-28 00:05:33.347579  https://youtu.be/FwQM8UmR5z0  [74.125.169.71]                                  ip-172-31-13-30
1333  2020-10-28 06:04:46.500431  https://youtu.be/FwQM8UmR5z0  [74.125.169.71]                                  ip-172-31-13-30
1382  2020-10-29 12:04:50.563634  https://youtu.be/FwQM8UmR5z0  [74.125.169.135, 74.125.169.136]                 ip-172-31-13-30
1431  2020-10-29 18:04:34.514239  https://youtu.be/FwQM8UmR5z0  [74.125.169.71]                                  ip-172-31-13-30
1480  2020-10-30 00:05:19.957316  https://youtu.be/FwQM8UmR5z0  [74.125.169.71]                                  ip-172-31-13-30
1529  2020-10-30 06:04:57.189610  https://youtu.be/FwQM8UmR5z0  [74.125.169.135, 74.125.169.136]                 ip-172-31-13-30
1626  2020-10-27 18:05:31.147404  https://youtu.be/FwQM8UmR5z0  [173.194.51.152]                                 ip-172-31-4-22


https://youtu.be/GWw-NCRFjDo
                              ID                           Url                                                IP      VantagePoint
33    2020-10-27 12:16:29.262782  https://youtu.be/GWw-NCRFjDo  [173.194.167.170, 173.194.166.42]                 ip-172-31-14-163
82    2020-10-27 18:14:36.254263  https://youtu.be/GWw-NCRFjDo  [74.125.166.203, 173.194.166.42, 173.194.166.39]  ip-172-31-14-163
131   2020-10-28 00:14:40.862311  https://youtu.be/GWw-NCRFjDo  [173.194.167.170]                                 ip-172-31-14-163
180   2020-10-28 06:14:06.601687  https://youtu.be/GWw-NCRFjDo  [173.194.167.170]                                 ip-172-31-14-163
229   2020-10-29 12:14:20.950171  https://youtu.be/GWw-NCRFjDo  [173.194.167.170]                                 ip-172-31-14-163
278   2020-10-29 18:13:47.318973  https://youtu.be/GWw-NCRFjDo  [173.194.167.170]                                 ip-172-31-14-163
327   2020-10-30 00:13:37.958213  https://youtu.be/GWw-NCRFjDo  [173.194.167.170]                                 ip-172-31-14-163
376   2020-10-30 06:13:49.825880  https://youtu.be/GWw-NCRFjDo  [74.125.166.203]                                  ip-172-31-14-163
425   2020-10-27 12:15:53.261598  https://youtu.be/GWw-NCRFjDo  [74.125.155.251, 172.217.129.10]                  ip-172-31-85-175
474   2020-10-27 18:14:13.206944  https://youtu.be/GWw-NCRFjDo  [172.217.135.10]                                  ip-172-31-85-175
523   2020-10-28 00:14:12.018495  https://youtu.be/GWw-NCRFjDo  [74.125.155.251]                                  ip-172-31-85-175
572   2020-10-28 06:13:36.092576  https://youtu.be/GWw-NCRFjDo  [172.217.135.10]                                  ip-172-31-85-175
621   2020-10-29 12:13:44.175022  https://youtu.be/GWw-NCRFjDo  [172.217.135.10]                                  ip-172-31-85-175
670   2020-10-29 18:13:44.940654  https://youtu.be/GWw-NCRFjDo  [74.125.155.251]                                  ip-172-31-85-175
719   2020-10-30 00:13:10.900701  https://youtu.be/GWw-NCRFjDo  [172.217.135.10]                                  ip-172-31-85-175
768   2020-10-30 06:13:46.625186  https://youtu.be/GWw-NCRFjDo  [172.217.135.10]                                  ip-172-31-85-175
817   2020-10-27 12:16:22.802579  https://youtu.be/GWw-NCRFjDo  [173.194.188.138, 173.194.164.123]                ip-172-31-43-135
866   2020-10-27 18:14:51.713849  https://youtu.be/GWw-NCRFjDo  [173.194.188.138]                                 ip-172-31-43-135
915   2020-10-28 00:14:02.271851  https://youtu.be/GWw-NCRFjDo  [173.194.164.123]                                 ip-172-31-43-135
964   2020-10-28 06:14:11.232448  https://youtu.be/GWw-NCRFjDo  [173.194.164.123]                                 ip-172-31-43-135
1013  2020-10-29 12:14:35.472811  https://youtu.be/GWw-NCRFjDo  [173.194.188.138]                                 ip-172-31-43-135
1062  2020-10-29 18:14:40.499107  https://youtu.be/GWw-NCRFjDo  [173.194.188.138]                                 ip-172-31-43-135
1111  2020-10-30 00:14:03.158811  https://youtu.be/GWw-NCRFjDo  [173.194.164.123]                                 ip-172-31-43-135
1160  2020-10-30 06:14:04.676880  https://youtu.be/GWw-NCRFjDo  [173.194.164.123]                                 ip-172-31-43-135
1209  2020-10-27 12:19:04.309769  https://youtu.be/GWw-NCRFjDo  [173.194.154.106, 74.125.101.74]                  ip-172-31-13-30
1258  2020-10-27 18:17:59.914749  https://youtu.be/GWw-NCRFjDo  [173.194.14.10, 74.125.101.74]                    ip-172-31-13-30
1307  2020-10-28 00:15:38.411513  https://youtu.be/GWw-NCRFjDo  [173.194.154.106]                                 ip-172-31-13-30
1356  2020-10-28 06:14:37.238654  https://youtu.be/GWw-NCRFjDo  [173.194.154.106]                                 ip-172-31-13-30
1405  2020-10-29 12:14:23.167342  https://youtu.be/GWw-NCRFjDo  [173.194.154.106]                                 ip-172-31-13-30
1454  2020-10-29 18:14:00.356952  https://youtu.be/GWw-NCRFjDo  [173.194.154.106]                                 ip-172-31-13-30
1503  2020-10-30 00:15:08.263012  https://youtu.be/GWw-NCRFjDo  [173.194.154.106]                                 ip-172-31-13-30
1552  2020-10-30 06:14:45.441057  https://youtu.be/GWw-NCRFjDo  [173.194.154.106]                                 ip-172-31-13-30
1600  2020-10-27 12:18:29.587921  https://youtu.be/GWw-NCRFjDo  [74.125.10.75, 74.125.101.74]                     ip-172-31-4-22
1695  2020-10-28 00:15:22.206257  https://youtu.be/GWw-NCRFjDo  [173.194.22.235]                                  ip-172-31-4-22
1743  2020-10-28 06:14:57.618312  https://youtu.be/GWw-NCRFjDo  [74.125.10.75]                                    ip-172-31-4-22
1791  2020-10-29 12:14:45.615567  https://youtu.be/GWw-NCRFjDo  [74.125.10.75]                                    ip-172-31-4-22
1839  2020-10-29 18:15:07.277012  https://youtu.be/GWw-NCRFjDo  [74.125.10.75]                                    ip-172-31-4-22
1887  2020-10-30 00:14:56.116827  https://youtu.be/GWw-NCRFjDo  [74.125.10.75]                                    ip-172-31-4-22
1935  2020-10-30 06:14:18.833940  https://youtu.be/GWw-NCRFjDo  [74.125.10.75]                                    ip-172-31-4-22



https://youtu.be/Ge6P8zYuoXA
                              ID                           Url                                                                IP      VantagePoint
17    2020-10-27 12:08:39.746904  https://youtu.be/Ge6P8zYuoXA  [74.125.170.216, 173.194.166.168]                                 ip-172-31-14-163
66    2020-10-27 18:07:55.826157  https://youtu.be/Ge6P8zYuoXA  [74.125.170.216]                                                  ip-172-31-14-163
115   2020-10-28 00:08:02.751287  https://youtu.be/Ge6P8zYuoXA  [74.125.170.216]                                                  ip-172-31-14-163
